期間,株式コード,上場コード,銘柄名称,終値
2023/04,6327,012,北川精機,526
2023/04,6328,011,荏原実業,2980
2023/04,6330,011,東洋エンジニアリング,578
2023/04,6331,011,三菱化工機,2430
2023/04,6332,011,月島ホールディングス,1099
2023/04,6333,011,帝国電機製作所,2393
2023/04,6334,012,明治機械,503
2023/04,6335,012,東京機械製作所,542
2023/04,6336,012,石井表記,750
2023/04,6337,012,テセック,2258
2023/04,6338,012,タカトリ,3995
2023/04,6339,011,新東工業,983
2023/04,6340,011,渋谷工業,2505
2023/04,6341,,日立造船富岡機械,
2023/04,6342,012,太平製作所,1691
2023/04,6343,012,フリージア・マクロス,110
2023/04,6345,011,アイチコーポレーション,841
2023/04,6346,012,キクカワエンタープライズ,3875
2023/04,6347,012,プラコー,255
2023/04,6349,011,小森コーポレーション,1048
2023/04,6350,,新日本造機,
2023/04,6351,011,鶴見製作所,2316
2023/04,6354,,日立機電工業,
2023/04,6355,,住友精密工業,
2023/04,6356,012,日本ギア工業,487
2023/04,6357,012,三精テクノロジーズ,977
2023/04,6358,011,酒井重工業,4195
2023/04,6360,012,東京自働機械製作所,2212
2023/04,6361,011,荏原,5910
2023/04,6362,012,石井鉄工所,2276
2023/04,6363,011,酉島製作所,1575
2023/04,6364,011,北越工業,1389
2023/04,6365,012,電業社機械製作所,3255
2023/04,6366,012,千代田化工建設,399
2023/04,6367,011,ダイキン工業,24620
2023/04,6368,011,オルガノ,3270
2023/04,6369,011,トーヨーカネツ,2711
2023/04,6370,011,栗田工業,5670
2023/04,6371,011,椿本チエイン,3355
2023/04,6373,012,大同工業,761
2023/04,6374,,ロジスネクストユニキャリア,
2023/04,6375,,日本コンベヤ,
2023/04,6376,011,日機装,951
2023/04,6377,,甲陽建設工業,
2023/04,6378,012,木村化工機,706
2023/04,6379,011,レイズネクスト,1451
2023/04,6380,012,オリエンタルチエン工業,1265
2023/04,6381,011,アネスト岩田,1016
2023/04,6382,012,トリニティ工業,720
2023/04,6383,011,ダイフク,2490
2023/04,6384,012,昭和真空,1379
2023/04,6385,,東精エンジニアリング,
2023/04,6386,,扶桑レクセル,
2023/04,6387,011,サムコ,4800
2023/04,6388,,ミサワバン,
2023/04,6389,,ボッシュ・レックスロス,
2023/04,6390,011,加藤製作所,1223
2023/04,6391,012,加地テック,3975
2023/04,6392,012,ヤマダコーポレーション,2941
2023/04,6393,012,油研工業,2041
2023/04,6394,,大江工業,
2023/04,6395,011,タダノ,1058
2023/04,6396,012,宇野沢組鉄工所,2644
2023/04,6397,,郷鉄工所,
2023/04,6400,012,不二精機,337
2023/04,6402,012,兼松エンジニアリング,1184
2023/04,6403,012,水道機工,1342
2023/04,6405,012,鈴茂器工,1130
2023/04,6406,011,フジテック,3610
2023/04,6407,011,ＣＫＤ,2060
2023/04,6408,012,小倉クラッチ,2920
2023/04,6409,,キトー,
2023/04,6411,012,中野冷機,5640
2023/04,6412,011,平和,2685
2023/04,6413,011,理想科学工業,2473
2023/04,6416,012,桂川電機,580
2023/04,6417,011,ＳＡＮＫＹＯ,5990
2023/04,6418,011,日本金銭機械,1265
2023/04,6419,011,マースグループホールディングス,3035
2023/04,6420,011,フクシマガリレイ,5110
2023/04,6421,,キヤノンファインテックニスカ,
2023/04,6423,,コナミアミューズメント,
2023/04,6424,012,高見沢サイバネティックス,1457
2023/04,6425,012,ユニバーサルエンターテインメン,2853
2023/04,6426,,サミー,
2023/04,6427,,東北リコー,
2023/04,6428,011,オーイズミ,558
2023/04,6430,011,ダイコク電機,3055
2023/04,6431,,キヤノンセミコンダクターエクィ,
2023/04,6432,011,竹内製作所,3710
2023/04,6433,012,ヒーハイスト,249
2023/04,6436,011,アマノ,2759
2023/04,6437,,三条機械製作所,
2023/04,6440,011,ＪＵＫＩ,640
2023/04,6441,,田尻機械工業,
2023/04,6442,,コピア,
2023/04,6443,,東洋製作所,
2023/04,6444,011,サンデン,221
2023/04,6445,011,ジャノメ,620
2023/04,6448,011,ブラザー工業,2124
2023/04,6453,,シルバー精工,
2023/04,6454,011,マックス,2164
2023/04,6455,011,モリタホールディングス,1428
2023/04,6457,011,グローリー,2884
2023/04,6458,011,新晃工業,1800
2023/04,6459,011,大和冷機工業,1429
2023/04,6460,011,セガサミーホールディングス,2536
2023/04,6461,011,日本ピストンリング,1346
2023/04,6462,011,リケン,2729
2023/04,6463,011,ＴＰＲ,1397
2023/04,6464,011,ツバキ・ナカシマ,944
2023/04,6465,011,ホシザキ,4780
2023/04,6466,012,ＴＶＥ,1930
2023/04,6467,012,ニチダイ,377
2023/04,6468,,駿河生産プラットフォーム,
2023/04,6469,012,放電精密加工研究所,574
2023/04,6470,011,大豊工業,725
2023/04,6471,011,日本精工,764
2023/04,6472,011,ＮＴＮ,333
2023/04,6473,011,ジェイテクト,1115
2023/04,6474,011,不二越,3830
2023/04,6475,,天辻鋼球製作所,
2023/04,6477,,ツバキ・ナカシマ,
2023/04,6478,,ダイベア,
2023/04,6479,011,ミネベアミツミ,2500
2023/04,6480,011,日本トムソン,586
2023/04,6481,011,ＴＨＫ,3030
2023/04,6482,011,ユーシン精機,792
2023/04,6483,,エア・ウォーター防災,
2023/04,6484,012,ＫＶＫ,1486
2023/04,6485,011,前沢給装工業,1075
2023/04,6486,011,イーグル工業,1306
2023/04,6487,,エスバンス,
2023/04,6488,012,ヨシタケ,706
2023/04,6489,012,前沢工業,755
2023/04,6490,011,日本ピラー工業,3760
2023/04,6491,,東亜バルブエンジニアリング,
2023/04,6492,012,岡野バルブ製造,2914
2023/04,6493,012,ＮＩＴＴＡＮ,248
2023/04,6494,012,ＮＦＫホールディングス,105
2023/04,6495,012,宮入バルブ製作所,144
2023/04,6496,012,中北製作所,2332
2023/04,6497,012,ハマイ,999
2023/04,6498,011,キッツ,926
2023/04,6501,011,日立製作所,7485
2023/04,6502,011,東芝,4400
2023/04,6503,011,三菱電機,1679
2023/04,6504,011,富士電機,5450
2023/04,6505,012,東洋電機製造,1020
2023/04,6506,011,安川電機,5510
2023/04,6507,011,シンフォニア　テクノロジー,1729
2023/04,6508,011,明電舎,1839
2023/04,6510,,日本電気精器,
2023/04,6513,012,オリジン,1248
2023/04,6516,011,山洋電気,6760
2023/04,6517,011,デンヨー,1895
2023/04,6518,012,三相電機,1081
2023/04,6519,,エネサーブ,
2023/04,6521,014,オキサイド,3205
2023/04,6522,014,アスタリスク,906
2023/04,6523,011,ＰＨＣホールディングス,1394
2023/04,6524,012,湖北工業,5050
2023/04,6526,011,ソシオネクスト,11260
2023/04,6531,,リファインバース,
2023/04,6532,011,ベイカレント・コンサルティング,4705
2023/04,6533,011,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉ,1529
2023/04,6534,,Ｄ．Ａ．コンソーシアムホールデ,
2023/04,6535,011,アイモバイル,1304
2023/04,6537,014,ＷＡＳＨハウス,305
2023/04,6538,011,キャリアインデックス,337
2023/04,6539,011,ＭＳ－Ｊａｐａｎ,1015
2023/04,6540,012,船場,768
2023/04,6541,,グレイステクノロジー,
2023/04,6542,012,ＦＣホールディングス,856
2023/04,6543,012,日宣,566
2023/04,6544,011,ジャパンエレベーターサービスホ,2010
2023/04,6545,014,インターネットインフィニティー,370
2023/04,6546,012,フルテック,1089
2023/04,6547,012,グリーンズ,1468
2023/04,6548,014,旅工房,463
2023/04,6549,012,ディーエムソリューションズ,1238
2023/04,6550,014,Ｕｎｉｐｏｓ,180
2023/04,6551,012,ツナググループ・ホールディング,685
2023/04,6552,012,ＧａｍｅＷｉｔｈ,362
2023/04,6553,,ソウルドアウト,
2023/04,6554,014,エスユーエス,865
2023/04,6555,012,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,598
2023/04,6556,011,ウェルビー,679
2023/04,6557,014,ＡＩＡＩグループ,742
2023/04,6558,014,クックビズ,1070
2023/04,6560,011,エル・ティー・エス,2582
2023/04,6561,014,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,2180
2023/04,6562,014,ジーニー,1625
2023/04,6563,014,みらいワークス,736
2023/04,6564,011,ミダックホールディングス,1903
2023/04,6565,012,ＡＢホテル,2655
2023/04,6566,012,要興業,775
2023/04,6567,014,ＳＥＲＩＯホールディングス,535
2023/04,6568,014,神戸天然物化学,1682
2023/04,6569,011,日総工産,775
2023/04,6570,012,共和コーポレーション,623
2023/04,6571,011,キュービーネットホールディング,1358
2023/04,6572,011,ＲＰＡホールディングス,387
2023/04,6573,014,アジャイルメディア・ネットワー,285
2023/04,6574,014,コンヴァノ,496
2023/04,6575,,ヒューマン・アソシエイツ・ホー,
2023/04,6577,014,ベストワンドットコム,3450
2023/04,6578,012,エヌリンクス,228
2023/04,6579,014,ログリー,926
2023/04,6580,014,ライトアップ,910
2023/04,6581,,工機ホールディングス,
2023/04,6583,,松下冷機,
2023/04,6584,011,三桜工業,685
2023/04,6585,,ニデックアドバンスドモータ,
2023/04,6586,011,マキタ,3820
2023/04,6587,,パナソニック　エコシステムズ,
2023/04,6588,011,東芝テック,3930
2023/04,6590,011,芝浦メカトロニクス,15130
2023/04,6591,,西芝電機,
2023/04,6592,011,マブチモーター,3825
2023/04,6594,011,ニデック,6704
2023/04,6597,014,ＨＰＣシステムズ,2029
2023/04,6599,012,エブレン,2422
2023/04,6612,014,バルミューダ,2273
2023/04,6613,014,ＱＤレーザ,723
2023/04,6614,012,シキノハイテック,4095
2023/04,6615,011,ユー・エム・シー・エレクトロニ,488
2023/04,6616,011,トレックス・セミコンダクター,2246
2023/04,6617,011,東光高岳,2037
2023/04,6618,014,大泉製作所,793
2023/04,6619,011,ダブル・スコープ,1121
2023/04,6620,011,宮越ホールディングス,802
2023/04,6621,,高岳製作所,
2023/04,6622,011,ダイヘン,4460
2023/04,6624,,ダイヤゼブラ電機,
2023/04,6625,012,ＪＡＬＣＯホールディングス,228
2023/04,6626,012,ＳＥＭＩＴＥＣ,1967
2023/04,6627,012,テラプローブ,2617
2023/04,6629,012,テクノホライゾン,455
2023/04,6630,011,ヤーマン,1171
2023/04,6632,011,ＪＶＣケンウッド,461
2023/04,6633,012,Ｃ＆Ｇシステムズ,297
2023/04,6634,012,ネクスグループ,163
2023/04,6635,012,大日光・エンジニアリング,617
2023/04,6637,012,寺崎電気産業,1465
2023/04,6638,011,ミマキエンジニアリング,674
2023/04,6639,,コンテック,
2023/04,6640,011,Ｉ－ＰＥＸ,1390
2023/04,6641,011,日新電機,1696
2023/04,6643,012,戸上電機製作所,1810
2023/04,6644,011,大崎電気工業,564
2023/04,6645,011,オムロン,7942
2023/04,6647,012,森尾電機,1690
2023/04,6648,012,かわでん,1751
2023/04,6650,,春日電機,
2023/04,6651,011,日東工業,2684
2023/04,6652,011,ＩＤＥＣ,3310
2023/04,6653,011,正興電機製作所,1002
2023/04,6654,012,不二電機工業,1097
2023/04,6656,012,インスペック,1743
2023/04,6658,012,シライ電子工業,736
2023/04,6659,012,メディアリンクス,53
2023/04,6662,012,ユビテック,254
2023/04,6663,012,太洋工業,374
2023/04,6664,012,オプトエレクトロニクス,405
2023/04,6665,,マイクロンメモリ　ジャパン,
2023/04,6666,012,リバーエレテック,699
2023/04,6667,,シコー,
2023/04,6668,012,アドテック　プラズマ　テクノロ,1302
2023/04,6670,012,ＭＣＪ,940
2023/04,6672,,レイテックス,
2023/04,6674,011,ジーエス・ユアサ　コーポレーシ,2378
2023/04,6675,011,サクサホールディングス,1835
2023/04,6676,011,メルコホールディングス,3345
2023/04,6677,012,エスケーエレクトロニクス,1777
2023/04,6678,011,テクノメディカ,1794
2023/04,6694,012,ズーム,1016
2023/04,6696,014,トラース・オン・プロダクト,400
2023/04,6698,012,ヴィスコ・テクノロジーズ,715
2023/04,6699,011,ダイヤモンドエレクトリックホー,915
2023/04,6701,011,ＮＥＣ,5210
2023/04,6702,011,富士通,18060
2023/04,6703,011,ＯＫＩ,735
2023/04,6704,011,岩崎通信機,819
2023/04,6705,,ＮＥＣプラットフォームズ,
2023/04,6706,011,電気興業,2311
2023/04,6707,011,サンケン電気,10140
2023/04,6708,,宮崎エプソン,
2023/04,6709,,明星電気,
2023/04,6710,,サクサテクノ栃木,
2023/04,6711,,高見沢電機製作所,
2023/04,6712,,田村電機製作所,
2023/04,6714,,神田通信工業,
2023/04,6715,012,ナカヨ,1131
2023/04,6717,,富士通テレコムネットワークス,
2023/04,6718,011,アイホン,2141
2023/04,6719,,富士通コンポーネント,
2023/04,6720,,プリヴェ企業投資ホールディング,
2023/04,6721,012,ウインテスト,115
2023/04,6723,011,ルネサスエレクトロニクス,1772
2023/04,6724,011,セイコーエプソン,2071
2023/04,6726,,オー・エイチ・ティー,
2023/04,6727,011,ワコム,687
2023/04,6728,011,アルバック,5360
2023/04,6730,012,アクセル,1514
2023/04,6731,012,ピクセラ,2
2023/04,6732,,ノース,
2023/04,6734,012,ニューテック,1375
2023/04,6735,,ディーアンドエムホールディング,
2023/04,6736,012,サン電子,2171
2023/04,6737,011,ＥＩＺＯ,4450
2023/04,6740,011,ジャパンディスプレイ,41
2023/04,6741,011,日本信号,1107
2023/04,6742,011,京三製作所,424
2023/04,6743,012,大同信号,438
2023/04,6744,011,能美防災,1749
2023/04,6745,011,ホーチキ,1613
2023/04,6746,,デクセリアルズ,
2023/04,6747,,ＫＩホールディングス,
2023/04,6748,012,星和電機,472
2023/04,6749,,マスプロ電工,
2023/04,6750,011,エレコム,1286
2023/04,6751,,日本無線,
2023/04,6752,011,パナソニック　ホールディングス,1273.5
2023/04,6753,011,シャープ,966
2023/04,6754,011,アンリツ,1242
2023/04,6755,011,富士通ゼネラル,3495
2023/04,6756,,日立国際電気,
2023/04,6757,012,ＯＳＧコーポレーション,761
2023/04,6758,011,ソニーグループ,12830
2023/04,6759,,トーキン,
2023/04,6761,,アイワ,
2023/04,6762,011,ＴＤＫ,4645
2023/04,6763,011,帝国通信工業,1552
2023/04,6764,,三洋電機,
2023/04,6765,,ケンウッド,
2023/04,6766,,クラウン,
2023/04,6767,,ミツミ電機,
2023/04,6768,011,タムラ製作所,774
2023/04,6769,012,ザインエレクトロニクス,825
2023/04,6770,011,アルプスアルパイン,1235
2023/04,6771,012,池上通信機,636
2023/04,6772,012,東京コスモス電機,2045
2023/04,6773,,パイオニア,
2023/04,6774,,東京三洋電機,
2023/04,6774,,グラスバレー,
2023/04,6775,012,ＴＢグループ,290
2023/04,6776,012,天昇電気工業,353
2023/04,6777,012,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,2314
2023/04,6778,012,アルチザネットワークス,939
2023/04,6779,011,日本電波工業,1176
2023/04,6780,,日立電子,
2023/04,6781,,パナソニック　モバイル,
2023/04,6782,,パナソニック　システムネットワ,
2023/04,6783,,ＰＨＣ,
2023/04,6785,011,鈴木,1018
2023/04,6786,012,ＲＶＨ,57
2023/04,6787,011,メイコー,2718
2023/04,6788,011,日本トリム,2921
2023/04,6789,011,ローランド　ディー．ジー．,3400
2023/04,6790,,野田スクリーン,
2023/04,6791,,日本コロムビア,
2023/04,6792,,日本ビクター,
2023/04,6793,,山水電気,
2023/04,6794,011,フォスター電機,1129
2023/04,6795,,ｕｎｉｄｅｎ２１,
2023/04,6796,,フォルシアクラリオン・エレクト,
2023/04,6798,011,ＳＭＫ,2423
2023/04,6799,,日本マランツ,
2023/04,6800,011,ヨコオ,2002
2023/04,6801,,埼玉村田製作所,
2023/04,6802,,赤井電機,
2023/04,6803,012,ティアック,116
2023/04,6804,011,ホシデン,1736
2023/04,6805,,八木アンテナ,
2023/04,6806,011,ヒロセ電機,18280
2023/04,6807,011,日本航空電子工業,2375
2023/04,6808,,シントム,
2023/04,6809,011,ＴＯＡ,853
2023/04,6810,011,マクセル,1493
2023/04,6813,,ナカミチ,
2023/04,6814,011,古野電気,925
2023/04,6815,,ユニデンホールディングス,
2023/04,6816,,アルパイン,
2023/04,6817,011,スミダコーポレーション,1679
2023/04,6818,,島田理化工業,
2023/04,6819,012,伊豆シャボテンリゾート,190
2023/04,6820,011,アイコム,2762
2023/04,6822,012,大井電気,2490
2023/04,6823,011,リオン,2010
2023/04,6824,012,新コスモス電機,2137
2023/04,6825,,パトライト,
2023/04,6826,,本多通信工業,
2023/04,6827,,東北パイオニア,
2023/04,6832,012,アオイ電子,1894
2023/04,6833,,日本電産リード,
2023/04,6834,012,精工技研,1805
2023/04,6835,012,アライドテレシスホールディング,109
2023/04,6836,012,ぷらっとホーム,573
2023/04,6837,012,京写,287
2023/04,6838,012,多摩川ホールディングス,674
2023/04,6839,,船井電機,
2023/04,6840,012,ＡＫＩＢＡホールディングス,511
2023/04,6841,011,横河電機,2199
2023/04,6842,,ユニパルス,
2023/04,6844,011,新電元工業,3445
2023/04,6845,011,アズビル,3785
2023/04,6847,,安藤電気,
2023/04,6848,012,東亜ディーケーケー,814
2023/04,6849,011,日本光電,3760
2023/04,6850,011,チノー,2117
2023/04,6851,,大倉電気,
2023/04,6853,011,共和電業,358
2023/04,6855,012,日本電子材料,1374
2023/04,6856,011,堀場製作所,7460
2023/04,6857,011,アドバンテスト,10540
2023/04,6858,012,小野測器,429
2023/04,6859,011,エスペック,2048
2023/04,6860,,パナソニック　デバイスＳＵＮＸ,
2023/04,6861,011,キーエンス,61100
2023/04,6862,012,ミナトホールディングス,525
2023/04,6863,012,ニレコ,1007
2023/04,6864,012,エヌエフホールディングス,980
2023/04,6866,011,日置電機,9010
2023/04,6867,012,リーダー電子,535
2023/04,6869,011,シスメックス,8706
2023/04,6870,012,日本フェンオール,1440
2023/04,6871,011,日本マイクロニクス,1231
2023/04,6873,,日立ハイテク電子エンジニアリン,
2023/04,6874,012,協立電機,2499
2023/04,6875,011,メガチップス,3210
2023/04,6877,012,ＯＢＡＲＡ　ＧＲＯＵＰ,4270
2023/04,6878,,長野日本無線,
2023/04,6879,011,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,605
2023/04,6881,012,キョウデン,504
2023/04,6882,012,三社電機製作所,903
