期間,株式コード,上場コード,銘柄名称,終値
2022/04,2127,011,日本Ｍ＆Ａセンターホールディン,1614
2022/04,2128,,ノバレーゼ,
2022/04,2130,011,メンバーズ,3125
2022/04,2131,,アコーディア・ゴルフ,
2022/04,2132,,アイレップ,
2022/04,2133,,ＧＡＢＡ,
2022/04,2134,012,燦キャピタルマネージメント,27
2022/04,2136,012,ヒップ,708
2022/04,2138,012,クルーズ,714
2022/04,2139,012,中広,377
2022/04,2142,,ユー・エス・ジェイ,
2022/04,2146,011,ＵＴグループ,2949
2022/04,2148,011,アイティメディア,1697
2022/04,2150,014,ケアネット,840
2022/04,2151,,タケエイ,
2022/04,2152,012,幼児活動研究会,1125
2022/04,2153,011,Ｅ・Ｊホールディングス,1153
2022/04,2154,011,オープンアップグループ,1499
2022/04,2155,,カービュー,
2022/04,2156,012,セーラー広告,257
2022/04,2157,011,コシダカホールディングス,775
2022/04,2158,014,ＦＲＯＮＴＥＯ,1480
2022/04,2159,012,フルスピード,550
2022/04,2160,014,ジーエヌアイグループ,1150
2022/04,2162,012,ｎｍｓ　ホールディングス,250
2022/04,2163,011,アルトナー,829
2022/04,2164,014,地域新聞社,406
2022/04,2168,011,パソナグループ,2073
2022/04,2169,012,ＣＤＳ,1758
2022/04,2170,011,リンクアンドモチベーション,460
2022/04,2173,014,博展,530
2022/04,2174,,ＧＣＡ,
2022/04,2175,011,エス・エム・エス,3095
2022/04,2176,012,イナリサーチ,648
2022/04,2178,014,トライステージ,564
2022/04,2179,012,成学社,774
2022/04,2180,011,サニーサイドアップグループ,793
2022/04,2181,011,パーソルホールディングス,2594
2022/04,2183,011,リニカル,813
2022/04,2185,012,シイエム・シイ,1194
2022/04,2186,012,ソーバル,1010
2022/04,2191,012,テラ,79
2022/04,2193,012,クックパッド,272
2022/04,2195,014,アミタホールディングス,1905
2022/04,2196,011,エスクリ,424
2022/04,2198,011,アイ・ケイ・ケイホールディング,588
2022/04,2201,011,森永製菓,4045
2022/04,2202,,Ｍｅｉｊｉ　Ｓｅｉｋａファルマ,
2022/04,2204,011,中村屋,3130
2022/04,2205,,駿河屋,
2022/04,2206,011,江崎グリコ,3720
2022/04,2207,011,名糖産業,1616
2022/04,2208,012,ブルボン,2083
2022/04,2209,011,井村屋グループ,2249
2022/04,2211,011,不二家,2401
2022/04,2212,011,山崎製パン,1606
2022/04,2215,012,第一屋製パン,524
2022/04,2216,012,カンロ,1684
2022/04,2217,011,モロゾフ,3010
2022/04,2220,011,亀田製菓,4215
2022/04,2221,012,岩塚製菓,3965
2022/04,2222,011,寿スピリッツ,6870
2022/04,2224,012,コモ,2635
2022/04,2226,012,湖池屋,5230
2022/04,2229,011,カルビー,2325
2022/04,2235,,上場インデックスファンド米国株式（ダウ平,
2022/04,2236,,グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ,
2022/04,2237,,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００レバレッジ,
2022/04,2238,,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００インバース,
2022/04,2239,,上場インデックスファンドＳ＆Ｐ５００先物,
2022/04,2240,,上場インデックスファンドＳ＆Ｐ５００先物,
2022/04,2241,,ＭＡＸＩＳ　ＮＹダウ上場投信,
2022/04,2242,,ＭＡＸＩＳ　ＮＹダウ上場投信（為替ヘッジ,
2022/04,2243,,グローバルＸ　半導体　ＥＴＦ,
2022/04,2244,,グローバルＸ　ＵＳ　テック・トップ２０,
2022/04,2245,,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・ドイツ国債（７－１０年）イン,
2022/04,2246,,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・フランス国債（７－１０年）イン,
2022/04,2261,,明治,
2022/04,2262,,雪印乳業,
2022/04,2264,011,森永乳業,5250
2022/04,2266,011,六甲バター,1547
2022/04,2267,011,ヤクルト本社,6720
2022/04,2268,012,Ｂ－Ｒ３１アイスクリーム,4040
2022/04,2269,011,明治ホールディングス,6470
2022/04,2270,011,雪印メグミルク,1938
2022/04,2281,011,プリマハム,2130
2022/04,2282,011,日本ハム,4105
2022/04,2284,,伊藤ハム,
2022/04,2286,012,林兼産業,500
2022/04,2287,,雪印食品,
2022/04,2288,011,丸大食品,1516
2022/04,2290,,米久,
2022/04,2291,012,福留ハム,1807
2022/04,2292,011,エスフーズ,3025
2022/04,2293,012,滝沢ハム,2914
2022/04,2294,011,柿安本店,2376
2022/04,2296,011,伊藤ハム米久ホールディングス,655
2022/04,2300,012,きょくとう,440
2022/04,2301,011,学情,916
2022/04,2303,012,ドーン,1878
2022/04,2304,012,ＣＳＳホールディングス,239
2022/04,2305,011,スタジオアリス,2282
2022/04,2307,011,クロスキャット,959
2022/04,2309,011,シミックホールディングス,1500
2022/04,2311,011,エプコ,687
2022/04,2315,012,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,136
2022/04,2317,011,システナ,411
2022/04,2321,014,ソフトフロントホールディングス,93
2022/04,2322,,ＮＥＣフィールディング,
2022/04,2323,012,ｆｏｎｆｕｎ,295
2022/04,2325,011,ＮＪＳ,2099
2022/04,2326,011,デジタルアーツ,7330
2022/04,2327,011,日鉄ソリューションズ,3900
2022/04,2329,012,東北新社,610
2022/04,2330,012,フォーサイド,83
2022/04,2331,011,綜合警備保障,3620
2022/04,2332,012,クエスト,1300
2022/04,2334,014,イオレ,880
2022/04,2335,011,キューブシステム,900
2022/04,2337,011,いちご,290
2022/04,2338,012,クオンタムソリューションズ,810
2022/04,2340,012,極楽湯ホールディングス,288
2022/04,2341,012,アルバイトタイムス,135
2022/04,2342,014,トランスジェニック,397
2022/04,2344,012,平安レイサービス,789
2022/04,2345,012,クシム,407
2022/04,2347,,シブヤテレビジョングループ,
2022/04,2349,012,エヌアイデイ,1497
2022/04,2351,014,ＡＳＪ,556
2022/04,2352,011,ＷＯＷ　ＷＯＲＬＤ,1114
2022/04,2353,011,日本駐車場開発,154
2022/04,2354,012,ＹＥ　ＤＩＧＩＴＡＬ,409
2022/04,2355,,ＳＢＩネットシステムズ,
2022/04,2356,,ＴＣＢホールディングス,
2022/04,2359,011,コア,1435
2022/04,2361,,シスメックスＣＮＡ,
2022/04,2363,,モック,
2022/04,2369,,メディビックグループ,
2022/04,2370,014,メディネット,51
2022/04,2371,011,カカクコム,2743
2022/04,2372,011,アイロムグループ,1980
2022/04,2373,012,ケア２１,752
2022/04,2374,011,セントケア・ホールディング,825
2022/04,2375,012,ギグワークス,430
2022/04,2376,012,サイネックス,592
2022/04,2378,011,ルネサンス,915
2022/04,2379,011,ディップ,4260
2022/04,2384,011,ＳＢＳホールディングス,3035
2022/04,2385,014,総医研ホールディングス,307
2022/04,2386,,シミックヘルスケア・インスティ,
2022/04,2388,014,ウェッジホールディングス,77
2022/04,2389,011,デジタルホールディングス,1477
2022/04,2391,012,プラネット,1333
2022/04,2392,,セキュアード・キャピタル・ジャ,
2022/04,2393,012,日本ケアサプライ,1389
2022/04,2394,,ジェイ・エー・エー,
2022/04,2395,011,新日本科学,1378
2022/04,2397,012,ＤＮＡチップ研究所,430
2022/04,2398,,ツクイホールディングス,
2022/04,2399,,綜合臨床ホールディングス,
2022/04,2402,014,アマナ,579
2022/04,2403,,リンク・ワン,
2022/04,2404,012,鉄人化計画,290
2022/04,2405,,ＦＵＪＩＫＯＨ,
2022/04,2406,012,アルテ　サロン　ホールディング,683
2022/04,2408,012,ＫＧ情報,365
2022/04,2409,,ネクストジャパンホールディング,
2022/04,2410,011,キャリアデザインセンター,1067
2022/04,2411,012,ゲンダイエージェンシー,306
2022/04,2412,011,ベネフィット・ワン,1992
2022/04,2413,011,エムスリー,4202
2022/04,2415,012,ヒューマンホールディングス,877
2022/04,2417,,ＺＷＥＩ,
2022/04,2418,011,ツカダ・グローバルホールディン,321
2022/04,2419,,日本ＥＲＩ,
2022/04,2424,011,ブラス,669
2022/04,2425,012,ケアサービス,650
2022/04,2427,011,アウトソーシング,1297
2022/04,2428,011,ウェルネット,482
2022/04,2429,011,ワールドホールディングス,2441
2022/04,2432,011,ディー・エヌ・エー,1884
2022/04,2433,011,博報堂ＤＹホールディングス,1540
2022/04,2435,012,シダー,161
2022/04,2436,012,共同ピーアール,803
2022/04,2437,012,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌ,479
2022/04,2438,014,アスカネット,1065
2022/04,2440,011,ぐるなび,424
2022/04,2445,011,タカミヤ,353
2022/04,2449,012,プラップジャパン,1152
2022/04,2450,,一休,
2022/04,2451,,メディアクリエイト,
2022/04,2453,011,ジャパンベストレスキューシステ,1022
2022/04,2454,012,オールアバウト,517
2022/04,2459,012,アウンコンサルティング,162
2022/04,2461,011,ファンコミュニケーションズ,431
2022/04,2462,011,ライク,2164
2022/04,2463,,シニアコミュニケーション,
2022/04,2464,011,ビジネス・ブレークスルー,413
2022/04,2466,,ＰＧＭホールディングス,
2022/04,2468,012,フュートレック,286
2022/04,2469,012,ヒビノ,1590
2022/04,2471,011,エスプール,1309
2022/04,2473,,ジェネシス・テクノロジー,
2022/04,2475,011,ＷＤＢホールディングス,2735
2022/04,2476,,パーソルテンプスタッフ,
2022/04,2477,011,手間いらず,4610
2022/04,2478,,イデラキャピタルマネジメント,
2022/04,2479,014,ジェイテック,196
2022/04,2480,012,システム・ロケーション,1800
2022/04,2481,012,タウンニュース社,412
2022/04,2483,012,翻訳センター,1461
2022/04,2484,012,出前館,545
2022/04,2485,012,ティア,442
2022/04,2487,012,ＣＤＧ,1291
2022/04,2488,012,ＪＴＰ,632
2022/04,2489,011,アドウェイズ,792
2022/04,2491,011,バリューコマース,3845
2022/04,2492,011,インフォマート,655
2022/04,2493,012,イーサポートリンク,924
2022/04,2497,014,ユナイテッド,1747
2022/04,2498,012,オリエンタルコンサルタンツホー,2681
2022/04,2499,012,日本和装ホールディングス,289
2022/04,2501,011,サッポロホールディングス,2700
2022/04,2502,011,アサヒグループホールディングス,4863
2022/04,2503,011,キリンホールディングス,1900.5
2022/04,2510,011,ＮＥＸＴ　ＦＵＮＤＳ　国内債券・ＮＯＭＵ,972.9
2022/04,2511,011,ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（,1020
2022/04,2512,011,ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（,922.4
2022/04,2513,011,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為,1680
2022/04,2514,011,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為,1417
2022/04,2515,011,ＮＥＸＴ　ＦＵＮＤＳ　外国ＲＥＩＴ・Ｓ＆Ｐ先進国ＲＥＩＴ指数（除,1406.5
2022/04,2516,011,東証マザーズＥＴＦ,537.7
2022/04,2517,011,ＭＡＸＩＳ　Ｊリート・コア上場投信,1169
2022/04,2518,011,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩ日本株女性活躍指数（セレ,1080
2022/04,2519,011,ＮＥＸＴ　ＦＵＮＤＳ　新興国債券・Ｊ．Ｐ．モルガン・エマージング,934.6
2022/04,2520,011,ＮＥＸＴ　ＦＵＮＤＳ　新興国株式・ＭＳＣＩエマージング・マーケット,1182.5
2022/04,2521,011,上場インデックスファンド米国株式（Ｓ＆Ｐ,1467
2022/04,2522,011,ｉシェアーズ　オートメーション　＆　ロボ,3565
2022/04,2523,011,ＭＡＸＩＳトピックス（除く金融）上場投信,1579
2022/04,2524,011,ＮＺＡＭ　上場投信　ＴＯＰＩＸ,1941
2022/04,2525,011,ＮＺＡＭ　上場投信　日経２２５,27035
2022/04,2526,011,ＮＺＡＭ　上場投信　ＪＰＸ日経４００,17130
2022/04,2527,011,ＮＺＡＭ　上場投信　東証ＲＥＩＴ　Ｃｏｒ,1177
2022/04,2528,011,ｉＦｒｅｅＥＴＦ　東証ＲＥＩＴ　Ｃｏｒｅ,1161
2022/04,2529,011,ＮＥＸＴ　ＦＵＮＤＳ　野村株主還元７０連,1174
2022/04,2530,011,ＭＡＸＩＳ　ＨｕａＡｎ中国株式（上海１８,13060
2022/04,2531,011,宝ホールディングス,1096
2022/04,2532,,東洋醸造,
2022/04,2533,011,オエノンホールディングス,317
2022/04,2536,,メルシャン,
2022/04,2538,,ジャパン・フード＆リカー・アラ,
2022/04,2540,011,養命酒製造,1728
2022/04,2541,,ニッカウイスキー,
2022/04,2552,011,上場インデックスファンドＪリート（東証Ｒ,2117
2022/04,2553,011,Ｏｎｅ　ＥＴＦ　南方　中国Ａ株　ＣＳＩ５,1408
2022/04,2554,011,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国投資適格社債（１－,908.6
2022/04,2555,011,東証ＲＥＩＴ　ＥＴＦ,2031
2022/04,2556,011,Ｏｎｅ　ＥＴＦ　東証ＲＥＩＴ指数,2015.5
2022/04,2557,011,ＳＭＤＡＭ　トピックス上場投信,1903
2022/04,2558,011,ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投,15795
2022/04,2559,011,ＭＡＸＩＳ全世界株式（オール・カントリー,14260
2022/04,2560,011,ＭＡＸＩＳカーボン・エフィシェント日本株,25525
2022/04,2561,011,ｉシェアーズ・コア　日本国債　ＥＴＦ,2628
2022/04,2562,011,上場インデックスファンド米国株式（ダウ平,2889
2022/04,2563,011,ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　Ｅ,274
2022/04,2564,011,グローバルＸ　ＭＳＣＩスーパーディビィデ,1948
2022/04,2565,011,グローバルＸ　ロジスティクス・Ｊ－ＲＥＩ,1141
2022/04,2566,011,上場インデックスファンド日経ＥＳＧリート,1116
2022/04,2567,011,ＮＺＡＭ　上場投信　Ｓ＆Ｐ／ＪＰＸカーボ,235.5
2022/04,2568,011,上場インデックスファンド米国株式（ＮＡＳ,2954.5
2022/04,2569,011,上場インデックスファンド米国株式（ＮＡＳ,2360.5
2022/04,2571,,中京コカ・コーラボトリング,
2022/04,2572,,三国コカ・コーラボトリング,
2022/04,2573,012,北海道コカ・コーラボトリング,4115
2022/04,2576,,近畿コカ・コーラボトリング,
2022/04,2577,,富士コカ・コーラボトリング,
2022/04,2578,,四国コカ・コーラボトリング,
2022/04,2579,011,コカ・コーラ　ボトラーズジャパ,1460
2022/04,2580,,コカ・コーラ　ボトラーズジャパ,
2022/04,2585,012,ライフドリンク　カンパニー,1307
2022/04,2586,014,フルッタフルッタ,96
2022/04,2587,011,サントリー食品インターナショナ,5130
2022/04,2588,012,プレミアムウォーターホールディ,2550
2022/04,2590,011,ダイドーグループホールディング,5030
2022/04,2591,,カルピス,
2022/04,2592,,ポッカコーポレーション,
2022/04,2593,011,伊藤園,5340
2022/04,2594,011,キーコーヒー,2032
2022/04,2595,,キリンビバレッジ,
2022/04,2596,,キューサイ,
2022/04,2597,012,ユニカフェ,922
2022/04,2598,,アサヒ飲料,
2022/04,2599,012,ジャパンフーズ,1114
2022/04,2601,,ホーネンコーポレーション,
2022/04,2602,011,日清オイリオグループ,2935
2022/04,2604,,吉原製油,
2022/04,2607,011,不二製油グループ本社,1841
2022/04,2608,,ボーソー油脂,
2022/04,2611,,セッツ,
2022/04,2612,012,かどや製油,3545
2022/04,2613,011,Ｊ－オイルミルズ,1587
2022/04,2620,011,ｉシェアーズ　米国債１－３年　ＥＴＦ,2939
2022/04,2621,011,ｉシェアーズ　米国債２０年超　ＥＴＦ（為,1807
2022/04,2622,011,ｉシェアーズ　米ドル建て新興国債券　ＥＴ,2055
2022/04,2623,011,ｉシェアーズ　ユーロ建て投資適格社債　Ｅ,2296
2022/04,2624,011,ｉＦｒｅｅＥＴＦ　日経２２５（年４回決算,2691
2022/04,2625,011,ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ（年４回決算,1900
2022/04,2626,011,グローバルＸ　デジタル・イノベーション－,1944
2022/04,2627,011,グローバルＸ　ｅコマース－日本株式　ＥＴ,1623
2022/04,2628,011,ｉＦｒｅｅＥＴＦ　中国科創板５０（ＳＴＡ,1816
2022/04,2629,011,ｉＦｒｅｅＥＴＦ　中国グレーターベイエリア・イノ,2318
2022/04,2630,011,ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投,10880
2022/04,2631,011,ＭＡＸＩＳナスダック１００上場投信,12340
2022/04,2632,011,ＭＡＸＩＳナスダック１００上場投信（為替,9892
2022/04,2633,011,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジなし,2541.5
2022/04,2634,011,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジあり,2128.5
2022/04,2635,011,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　Ｅ,2605.5
2022/04,2636,011,グローバルＸ　ＭＳＣＩ　ガバナンス・クオ,2469
2022/04,2637,011,グローバルＸ　クリーンテック　ＥＳＧ－日,1488
2022/04,2638,011,グローバルＸ　ロボティクス＆ＡＩ－日本株,1894
2022/04,2639,011,グローバルＸ　バイオ＆メドテック－日本株,1606
2022/04,2640,011,グローバルＸ　ゲーム＆アニメ－日本株式,2611
2022/04,2641,011,グローバルＸ　グローバルリーダーズ　ＥＳ,2025
2022/04,2642,011,ＳＭＴ　ＥＴＦ　カーボン・エフィシェント,25260
2022/04,2643,011,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩジャパンカントリーＥＳＧリー,1999
2022/04,2644,011,グローバルＸ　半導体関連－日本株式　ＥＴ,2121
2022/04,2645,011,グローバルＸ　レジャー＆エンターテインメ,1869
2022/04,2646,011,グローバルＸ　メタルビジネス－日本株式,1423
2022/04,2647,011,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インテ,5125
2022/04,2648,011,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インテ,4497
2022/04,2649,011,ｉシェアーズ　米国政府系機関ジニーメイＭ,749.6
2022/04,2651,011,ローソン,4770
2022/04,2652,012,まんだらけ,576
2022/04,2653,012,イオン九州,2079
2022/04,2654,012,アスモ,430
2022/04,2655,,イオン東北,
2022/04,2656,012,ベクター,287
2022/04,2657,,インターニックス,
2022/04,2659,011,サンエー,4050
2022/04,2660,,キリン堂,
2022/04,2662,,ダイユーエイト,
2022/04,2664,011,カワチ薬品,2048
2022/04,2665,,三井情報,
2022/04,2666,012,オートウェーブ,103
2022/04,2667,012,イメージ　ワン,576
2022/04,2668,012,タビオ,1028
2022/04,2669,012,カネ美食品,2685
